LSOA21CD,PM25-2013-min,PM25-2013-max,PM25-2013-mean,PM25-2013-std,PM25-2013-median,PM25-2016-min,PM25-2016-max,PM25-2016-mean,PM25-2016-std,PM25-2016-median,PM25-2019-min,PM25-2019-max,PM25-2019-mean,PM25-2019-std,PM25-2019-median,PM10-2013-min,PM10-2013-max,PM10-2013-mean,PM10-2013-std,PM10-2013-median,PM10-2016-min,PM10-2016-max,PM10-2016-mean,PM10-2016-std,PM10-2016-median,PM10-2019-min,PM10-2019-max,PM10-2019-mean,PM10-2019-std,PM10-2019-median,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median,NOx-2016-min,NOx-2016-max,NOx-2016-mean,NOx-2016-std,NOx-2016-median,NOx-2019-min,NOx-2019-max,NOx-2019-mean,NOx-2019-std,NOx-2019-median,NO2-2013-min,NO2-2013-max,NO2-2013-mean,NO2-2013-std,NO2-2013-median,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median,NO2-2019-min,NO2-2019-max,NO2-2019-mean,NO2-2019-std,NO2-2019-median
E01032789,16.386,17.053,16.496,0.124,16.468,13.647,14.402,13.766,0.134,13.726,11.04,11.681,11.137,0.099,11.114,25.524,27.588,25.795,0.377,25.68,22.523,24.799,22.79,0.396,22.674,16.875,18.88,17.146,0.302,17.077,60.373,104.227,68.282,9.461,64.658,67.663,105.102,72.106,6.622,70.145,44.835,59.906,47.097,2.392,46.317,37.338,50.852,39.858,2.877,38.916,38.338,48.583,39.647,1.837,39.091,29.576,34.825,30.345,0.805,30.11
E01032790,16.373,16.898,16.405,0.062,16.385,13.63,14.309,13.679,0.078,13.656,11.023,12.097,11.082,0.105,11.054,25.5,27.224,25.592,0.197,25.535,22.51,24.645,22.648,0.237,22.589,16.775,19.81,16.946,0.292,16.871,59.442,99.403,61.888,4.826,60.604,66.709,103.894,68.576,4.016,67.55,44.392,66.581,45.56,2.155,44.994,37.038,49.337,37.821,1.493,37.413,37.941,48.156,38.539,1.115,38.28,29.329,37.113,29.769,0.755,29.567
E01032584,17.393,22.238,18.305,1.051,17.754,14.697,25.362,15.405,1.492,14.82,11.943,17.155,12.455,0.962,12.047,27.289,40.911,29.99,3.074,28.376,25.002,61.034,27.255,4.898,25.355,19.69,42.044,21.738,4.053,20.007,82.808,408.976,131.767,57.757,102.52,87.176,570.525,116.773,66.228,92.23,56.462,356.985,69.787,32.056,58.738,45.869,130.818,61.542,17.111,53.029,45.25,127.539,51.962,13.113,46.701,34.713,70.022,38.343,6.768,35.482
E01032623,14.878,18.059,15.07,0.271,15.004,12.056,15.23,12.265,0.268,12.206,9.583,14.238,9.798,0.323,9.741,23.117,30.782,23.51,0.642,23.359,19.203,26.925,19.677,0.668,19.522,13.707,25.936,14.225,0.865,14.076,36.199,120.387,41.464,6.918,40.002,42.218,122.643,45.974,6.138,44.648,27.558,115.732,30.477,5.732,29.26,26.303,57.05,28.285,2.678,27.655,27.804,49.685,29.068,1.807,28.694,20.798,48.235,21.879,1.891,21.457
E01032566,15.211,16.966,15.314,0.205,15.244,12.561,14.96,12.695,0.227,12.633,10.116,13.862,10.263,0.318,10.19,23.645,27.977,23.893,0.509,23.721,20.478,26.595,20.804,0.582,20.65,14.84,24.805,15.17,0.856,14.976,40.12,99.044,43.931,6.664,41.556,47.83,127.028,50.788,6.619,48.833,32.397,101.656,34.894,5.974,33.453,28.407,50.862,29.781,2.548,28.896,30.313,51.714,31.178,1.897,30.625,23.443,45.415,24.294,1.958,23.827
E01032639,16.927,20.152,17.238,0.505,17.091,14.236,17.904,14.512,0.466,14.404,11.408,14.6,11.667,0.366,11.579,26.482,36.879,27.381,1.632,26.912,24.203,36.819,25.018,1.616,24.624,17.975,30.469,18.95,1.56,18.58,70.313,252.855,85.598,28.814,77.188,78.893,231.979,88.831,19.4,84.137,51.733,119.799,56.627,7.736,54.604,41.366,95.948,46.605,8.845,43.922,42.334,78.669,45.205,4.761,44.005,32.556,54.254,34.262,2.481,33.592
E01032640,16.978,23.144,17.543,1.012,17.229,14.537,20.609,15.301,1.119,14.967,11.813,15.807,12.344,0.657,12.149,26.402,41.537,27.756,2.518,26.968,24.404,40.4,25.954,2.99,25.055,18.686,30.326,19.806,1.902,19.237,67.694,371.421,92.003,47.057,77.33,88.934,359.615,116.665,45.42,102.61,60.143,163.493,74.189,17.792,68.45,40.446,125.138,48.599,13.921,44.098,44.839,96.171,50.961,9.153,48.155,34.986,63.322,38.595,4.721,37.155
E01032646,17.053,20.462,17.399,0.483,17.235,14.276,20.156,14.632,0.688,14.458,11.605,16.115,11.941,0.68,11.762,26.596,35.324,27.396,1.243,26.97,24.091,40.14,24.902,1.891,24.41,18.409,32.559,19.312,2.206,18.702,71.806,228.554,86.236,22.248,78.613,81.226,288.702,92.398,24.856,85.553,55.171,209.674,62.397,17.534,57.499,41.772,89.881,46.977,7.26,44.386,43.087,89.012,46.143,6.02,44.376,33.897,68.947,36.076,4.804,34.612
E01032567,15.209,16.636,15.348,0.209,15.291,12.475,14.22,12.664,0.224,12.609,10.074,12.509,10.276,0.275,10.21,23.631,27.438,23.98,0.54,23.833,20.276,24.775,20.721,0.59,20.573,14.786,21.424,15.295,0.798,15.089,40.138,94.975,45.89,7.849,44.057,47.48,106.984,52.364,7.791,50.316,32.466,81.255,36.032,5.543,34.645,28.303,48.665,30.477,2.974,29.735,30.083,46.557,31.618,2.223,31.016,23.374,39.193,24.629,1.836,24.162
E01032740,17.829,24.2,18.559,1.009,18.196,15.31,40.643,16.078,1.799,15.599,12.849,29.359,13.599,1.603,13.186,27.586,43.831,29.352,2.6,28.337,25.328,85.633,27.101,4.727,25.785,21.516,73.826,23.461,4.998,22.174,78.876,460.512,115.049,54.102,94.325,89.294,1230.99,119.349,80.439,98.068,61.439,695.525,82.723,57.413,66.838,44.841,145.683,56.682,15.695,50.561,46.055,227.406,53.087,15.39,48.646,36.947,155.457,42.401,12.318,38.696
E01032512,16.735,24.839,17.612,1.168,17.209,14.334,24.649,15.18,1.266,14.782,11.767,18.434,12.741,1.442,12.132,26.144,36.76,27.824,2.005,27.013,23.633,35.534,25.203,2.13,24.384,18.526,41.583,21.75,4.836,19.72,68.516,251.488,97.406,35.036,83.812,79.294,264.119,100.542,30.384,88.758,55.306,209.361,77.835,32.954,64.253,40.412,97.665,50.077,10.738,45.716,42.251,83.111,47.931,7.291,45.042,33.64,76.428,40.744,9.589,36.703
E01032741,15.111,21.946,15.664,0.834,15.361,12.249,19.65,12.775,0.867,12.471,9.982,20.744,10.607,1.108,10.226,23.511,43.311,25.211,2.703,24.207,20.015,42.929,21.787,2.949,20.748,14.677,48.746,16.779,3.749,15.489,42.934,392.97,68.113,43.733,52.013,46.429,373.304,67.163,37.754,54.022,33.418,253.956,47.584,25.506,38.379,28.309,109.891,36.261,12.14,31.521,28.865,82.063,33.955,7.741,31.036,22.971,78.131,27.258,7.034,24.6
E01032513,16.711,25.107,17.752,1.668,17.111,14.117,24.204,15.179,1.804,14.567,11.666,14.758,12.052,0.562,11.856,26.088,37.336,27.767,2.17,26.939,23.198,35.731,24.898,2.334,24.09,18.409,29.0,19.657,1.907,18.94,69.126,245.078,92.828,35.699,79.222,76.299,192.991,91.622,22.225,83.889,53.696,115.56,62.227,11.495,58.052,40.506,84.603,47.79,8.949,44.34,41.191,70.697,45.603,5.73,43.632,33.061,52.165,35.853,3.633,34.551
E01032568,15.315,20.558,15.728,0.732,15.504,12.581,18.208,12.977,0.723,12.775,10.086,14.844,10.441,0.609,10.268,23.833,35.686,24.779,1.734,24.245,20.519,34.243,21.45,1.799,20.943,14.762,26.438,15.57,1.476,15.146,43.481,223.148,56.302,22.331,49.779,49.088,230.459,59.197,19.92,53.551,32.957,134.441,40.085,13.28,36.217,29.678,91.03,34.48,7.993,32.037,30.661,74.153,33.678,5.231,32.131,23.51,55.066,26.019,4.364,24.711
E01032742,14.913,18.628,15.268,0.449,15.136,12.087,16.172,12.437,0.505,12.289,9.809,18.355,10.278,0.834,10.049,23.182,33.927,24.02,1.267,23.603,19.591,31.996,20.568,1.487,20.124,14.265,39.978,15.585,2.477,14.874,37.29,187.589,49.937,18.058,44.181,43.595,171.067,53.816,17.382,48.11,30.36,201.502,39.385,16.755,34.709,26.19,72.269,30.668,6.057,28.764,27.981,60.072,30.858,4.417,29.377,21.868,67.647,24.841,4.909,23.405
E01032803,17.032,18.888,17.161,0.275,17.08,14.319,15.663,14.44,0.187,14.39,11.625,13.459,11.754,0.249,11.688,26.526,31.787,26.866,0.782,26.637,24.195,28.284,24.493,0.567,24.325,18.436,24.587,18.813,0.836,18.57,70.444,138.937,75.382,10.37,72.341,81.898,129.743,85.324,6.45,83.224,54.991,93.552,57.826,5.496,56.145,41.214,65.322,43.089,3.724,41.945,43.323,56.104,44.323,1.794,43.717,33.783,46.173,34.728,1.803,34.172
E01032562,15.365,15.641,15.428,0.047,15.419,12.606,12.923,12.681,0.054,12.676,10.079,10.37,10.164,0.055,10.159,23.854,24.513,23.994,0.109,23.967,20.622,21.328,20.775,0.11,20.758,14.663,15.366,14.832,0.124,14.808,43.111,52.637,45.904,1.769,45.847,48.982,57.701,50.715,1.359,50.443,32.386,37.392,33.6,0.886,33.46,29.503,33.268,30.457,0.642,30.388,30.718,33.484,31.254,0.429,31.154,23.301,25.118,23.724,0.315,23.658
E01032569,15.308,20.172,15.621,0.672,15.425,12.571,18.907,12.885,0.761,12.685,10.079,13.185,10.292,0.398,10.183,23.822,35.48,24.55,1.621,24.079,20.464,36.327,21.214,1.912,20.713,14.765,22.015,15.248,0.943,14.993,42.78,174.779,51.843,18.256,46.75,49.011,210.696,56.824,19.412,51.789,32.864,97.568,36.754,7.991,34.538,29.566,76.329,32.944,6.74,30.971,30.651,70.305,32.936,5.082,31.53,23.522,45.294,24.93,2.764,24.135
E01032743,15.236,15.475,15.308,0.048,15.299,12.498,12.712,12.566,0.047,12.554,10.101,10.314,10.165,0.048,10.153,23.836,24.407,24.008,0.112,23.98,20.187,20.717,20.369,0.116,20.341,15.327,15.916,15.489,0.128,15.446,44.198,52.843,46.55,1.742,46.34,52.786,58.848,54.457,1.257,54.077,36.519,40.372,37.597,0.848,37.363,30.156,33.339,31.006,0.63,30.904,32.307,34.143,32.835,0.388,32.714,25.507,26.852,25.873,0.297,25.776
E01032834,16.845,18.92,17.05,0.29,16.968,14.223,15.865,14.468,0.272,14.37,11.563,12.921,11.766,0.237,11.694,26.186,31.999,26.707,0.826,26.489,24.016,28.986,24.35,0.661,24.19,18.283,22.892,18.634,0.686,18.49,65.171,154.727,73.468,12.491,70.295,81.231,136.283,88.193,8.863,84.702,56.249,89.859,60.701,6.13,58.492,39.424,69.841,42.493,4.363,41.371,42.831,57.797,44.521,2.238,43.871,33.905,44.757,35.048,1.753,34.556
E01032570,14.366,15.413,14.517,0.126,14.493,11.309,12.142,11.476,0.119,11.454,9.052,10.292,9.239,0.155,9.21,22.211,24.815,22.513,0.302,22.442,17.873,20.038,18.232,0.298,18.172,12.667,16.151,13.135,0.431,13.059,28.134,64.202,32.224,3.658,31.443,32.224,53.075,35.295,2.937,34.585,21.529,44.615,24.135,2.876,23.427,21.75,35.133,23.359,1.468,23.036,22.969,29.596,24.04,0.945,23.837,17.277,25.369,18.265,1.019,18.032
E01032744,15.297,18.102,15.628,0.476,15.452,12.554,15.59,12.897,0.471,12.737,10.153,17.105,10.57,0.68,10.359,23.945,31.4,24.837,1.316,24.354,20.317,28.768,21.257,1.361,20.794,15.412,34.644,16.491,1.92,15.908,46.199,164.368,58.589,18.686,51.949,53.282,158.03,63.96,16.61,58.372,37.176,176.547,44.9,13.48,40.685,30.716,67.8,35.19,6.346,32.901,32.386,57.693,35.452,4.256,33.988,25.718,65.613,28.313,4.177,26.943
E01032563,15.364,16.554,15.426,0.108,15.402,12.602,14.496,12.672,0.134,12.646,10.069,12.798,10.172,0.195,10.135,23.851,26.962,24.003,0.283,23.941,20.605,25.72,20.896,0.364,20.844,14.663,22.171,14.918,0.54,14.813,43.11,85.844,46.197,3.864,45.542,48.972,100.95,50.925,3.703,50.164,32.387,78.32,34.384,3.33,33.737,29.492,44.565,30.476,1.387,30.211,30.711,45.584,31.272,1.088,31.034,23.303,38.783,23.956,1.147,23.72
E01032572,16.026,18.185,16.225,0.289,16.141,13.277,15.701,13.474,0.313,13.386,10.818,13.008,11.075,0.353,10.962,25.067,30.639,25.569,0.717,25.333,21.925,28.5,22.444,0.823,22.199,16.9,22.903,17.556,0.962,17.239,57.222,145.292,65.267,10.948,61.959,63.664,147.503,69.619,10.419,66.485,43.039,91.45,48.063,7.588,45.549,35.64,65.418,38.48,3.956,37.197,36.63,58.461,38.382,2.863,37.495,28.451,43.638,30.179,2.533,29.331
E01032637,16.927,17.888,17.115,0.159,17.084,14.333,16.034,14.487,0.185,14.451,11.656,12.033,11.765,0.078,11.753,26.35,29.072,26.802,0.434,26.712,24.14,29.222,24.403,0.52,24.313,18.442,19.293,18.644,0.161,18.606,67.764,105.624,74.881,6.355,73.54,83.611,141.171,88.006,6.2,86.743,57.341,65.014,59.404,1.66,59.174,40.438,54.298,43.094,2.337,42.657,43.478,58.962,44.669,1.671,44.322,34.221,36.747,34.845,0.501,34.782
E01032564,15.436,16.885,15.574,0.238,15.508,12.684,14.361,12.836,0.253,12.77,10.179,11.747,10.31,0.201,10.26,24.031,28.091,24.398,0.67,24.203,20.687,25.569,21.09,0.749,20.883,14.883,19.732,15.233,0.641,15.056,44.846,105.378,51.199,9.775,48.91,50.759,106.057,55.313,8.487,53.026,33.259,62.083,35.65,3.71,34.663,30.363,50.909,32.544,3.416,31.65,31.361,46.634,32.692,2.396,32.045,23.716,33.422,24.524,1.289,24.176
E01032565,15.391,16.644,15.458,0.095,15.44,12.614,14.404,12.704,0.148,12.68,10.143,12.557,10.253,0.183,10.219,23.923,27.2,24.086,0.248,24.036,20.609,25.503,20.777,0.406,20.701,14.797,21.469,15.086,0.513,14.976,44.612,87.433,47.258,3.255,46.755,49.843,98.95,51.857,4.082,51.111,33.119,74.961,35.238,3.309,34.542,30.119,45.373,31.027,1.188,30.831,30.992,45.144,31.634,1.202,31.399,23.61,37.721,24.348,1.146,24.096
E01032638,16.651,17.007,16.819,0.078,16.824,14.035,14.358,14.21,0.074,14.22,11.361,11.717,11.541,0.072,11.556,25.901,26.621,26.201,0.15,26.204,23.677,24.295,23.952,0.128,23.971,17.832,18.688,18.2,0.159,18.226,62.497,73.841,67.015,2.155,66.736,76.516,85.797,80.446,1.964,80.528,52.385,59.86,55.348,1.372,55.504,38.288,42.617,39.949,0.846,39.885,41.349,44.184,42.538,0.595,42.563,32.579,35.146,33.572,0.468,33.637
E01032739,17.428,26.784,18.554,1.338,18.048,14.851,53.667,16.095,2.866,15.408,12.407,28.394,13.315,1.351,12.962,27.037,52.983,29.801,3.444,28.464,24.625,142.55,27.805,8.097,25.769,19.714,82.349,23.401,4.674,22.305,74.63,597.045,132.353,70.225,104.943,83.985,1917.997,135.525,132.845,100.882,57.691,716.87,77.132,41.042,65.151,42.937,175.061,61.367,19.615,53.805,44.201,335.378,55.468,22.604,49.049,35.374,141.34,40.794,9.947,37.726
E01032573,16.053,20.125,16.506,0.681,16.252,13.204,18.75,13.596,0.648,13.42,10.797,14.875,11.239,0.54,11.096,25.192,35.387,26.407,1.851,25.717,21.868,37.536,22.815,1.804,22.332,17.069,32.292,18.222,1.818,17.739,58.981,245.12,80.382,33.5,68.382,63.954,285.7,77.603,25.943,70.679,42.746,175.608,53.874,16.725,49.348,36.443,93.35,43.615,10.386,39.81,36.679,84.565,40.433,6.116,38.693,28.364,55.826,31.641,3.998,30.493
E01032574,15.433,21.65,15.7,0.571,15.567,12.877,19.01,13.135,0.537,13.024,10.421,19.303,10.787,0.765,10.607,24.121,40.377,24.823,1.498,24.465,21.2,38.039,21.923,1.473,21.62,15.392,42.808,16.458,2.366,15.866,46.359,250.295,57.138,18.681,52.851,55.443,238.363,63.0,16.194,59.342,37.972,196.902,44.692,13.934,41.29,31.122,98.485,34.992,6.6,33.409,33.49,77.489,35.678,4.182,34.652,26.271,69.817,28.449,4.159,27.379
E01032575,15.48,16.584,15.609,0.143,15.579,12.945,14.31,13.105,0.15,13.071,10.472,11.675,10.587,0.127,10.561,24.197,27.092,24.513,0.374,24.428,21.396,25.223,21.862,0.422,21.772,15.49,18.655,15.821,0.38,15.737,48.118,99.088,53.595,6.391,51.865,56.787,105.467,61.179,5.282,59.908,38.626,63.556,40.72,2.453,40.204,31.705,49.664,33.752,2.344,33.094,33.925,47.393,35.3,1.52,34.961,26.488,35.247,27.232,0.863,27.052
E01032576,15.014,15.249,15.098,0.047,15.095,12.296,12.577,12.406,0.057,12.406,9.99,10.28,10.109,0.059,10.11,23.287,23.836,23.472,0.103,23.461,19.695,20.329,19.918,0.123,19.904,14.827,15.629,15.159,0.152,15.157,37.962,46.673,42.06,1.95,42.337,45.634,52.525,48.179,1.325,48.094,31.659,36.654,33.622,0.956,33.589,27.148,30.427,28.519,0.653,28.577,29.306,31.578,30.143,0.43,30.121,23.011,24.84,23.727,0.345,23.706
E01032577,15.013,16.684,15.109,0.178,15.069,12.308,14.443,12.432,0.209,12.389,10.009,12.984,10.251,0.329,10.17,23.302,27.435,23.559,0.441,23.459,19.73,25.122,20.032,0.527,19.918,14.946,22.254,15.803,0.803,15.719,38.368,87.029,42.885,5.396,42.042,46.115,98.541,49.587,5.164,48.556,32.198,95.459,36.848,7.011,34.992,27.31,45.205,28.924,1.971,28.57,29.489,44.714,30.658,1.529,30.359,23.244,44.288,24.998,2.408,24.356
E01032579,16.181,19.732,16.555,0.592,16.353,13.449,18.324,13.831,0.608,13.642,10.888,19.853,11.327,0.909,11.063,25.251,35.107,26.195,1.563,25.653,22.702,36.736,23.684,1.682,23.148,16.859,46.232,18.177,2.94,17.3,57.267,230.212,72.663,25.548,64.575,64.537,244.902,76.861,21.85,70.016,42.883,295.079,54.047,24.383,46.796,35.983,87.729,41.401,8.385,38.559,36.916,75.297,40.294,5.386,38.533,28.315,83.398,31.508,6.047,29.599
E01032580,15.264,17.645,15.52,0.373,15.401,12.573,15.221,12.826,0.405,12.703,10.129,12.768,10.394,0.398,10.273,23.736,29.76,24.349,0.948,24.028,20.515,27.345,21.119,1.073,20.781,14.953,22.601,15.639,1.167,15.265,41.836,118.106,50.774,12.392,46.777,48.654,129.67,55.951,12.604,52.022,33.06,91.714,38.522,8.906,35.636,28.682,57.572,32.026,4.818,30.4,30.439,52.719,32.561,3.571,31.414,23.52,41.042,25.25,2.763,24.346
E01033455,16.116,21.683,16.885,0.935,16.47,13.516,67.852,14.612,4.576,13.7,10.974,16.345,11.463,0.85,11.149,25.411,38.907,27.381,2.364,26.295,22.298,177.184,25.206,12.897,22.754,17.059,37.241,18.785,3.113,17.663,67.452,305.73,108.151,48.154,86.38,71.895,2985.736,124.408,241.837,80.322,47.372,192.135,60.043,21.955,51.682,39.146,110.175,52.364,14.797,45.714,39.035,447.855,49.13,34.859,41.372,29.979,66.398,33.72,6.019,31.359
E01033456,15.779,20.656,16.256,0.763,15.976,13.139,18.872,13.623,0.776,13.367,10.684,14.166,11.024,0.499,10.864,24.826,36.418,26.045,1.933,25.322,21.83,36.724,23.047,2.046,22.347,16.865,27.059,17.847,1.506,17.331,54.544,257.805,72.204,27.882,62.076,64.255,253.309,79.861,26.416,71.047,42.977,128.533,49.385,10.038,46.127,34.73,99.188,41.069,9.613,37.473,36.789,79.631,41.012,6.464,38.775,28.537,51.545,30.625,3.19,29.563
E01033457,15.641,18.373,15.995,0.473,15.82,13.128,16.168,13.589,0.546,13.399,10.63,14.189,10.871,0.39,10.767,24.456,31.492,25.285,1.182,24.853,21.94,29.805,23.202,1.415,22.701,16.623,28.592,17.44,1.286,17.113,50.508,156.445,61.638,15.668,55.83,59.445,160.159,70.066,16.375,64.123,39.737,107.526,43.491,7.308,41.285,32.713,70.259,36.917,5.834,34.716,34.773,60.929,37.881,4.445,36.25,26.749,46.996,28.018,2.366,27.296
E01033463,15.219,18.051,15.429,0.375,15.328,12.574,15.817,12.805,0.42,12.704,10.173,13.953,10.369,0.312,10.299,23.705,31.166,24.206,0.946,23.949,20.409,29.404,20.976,1.117,20.693,15.298,25.656,15.842,0.859,15.65,42.747,132.409,50.318,11.33,47.608,50.494,143.283,56.377,11.673,53.411,34.779,102.205,38.344,6.203,36.857,29.417,60.774,32.091,4.193,30.994,31.382,55.23,33.153,3.207,32.307,24.602,45.75,25.816,2.042,25.314
E01033133,16.45,22.173,16.795,0.685,16.606,13.646,19.84,13.958,0.628,13.813,11.051,18.24,11.451,0.791,11.253,25.628,39.025,26.421,1.616,25.966,22.608,37.969,23.319,1.555,22.937,16.853,37.272,17.932,2.203,17.381,61.01,264.642,73.175,23.275,67.08,67.281,255.055,76.092,18.645,71.824,45.05,191.218,53.297,16.349,49.142,37.689,103.34,42.204,7.995,39.923,38.165,83.005,40.82,4.817,39.683,29.585,70.663,32.358,4.929,31.071
E01033320,15.744,19.028,15.925,0.492,15.824,13.004,16.817,13.192,0.579,13.07,10.433,13.746,10.662,0.532,10.529,24.567,33.033,25.037,1.27,24.767,21.527,31.884,22.026,1.572,21.69,15.547,25.386,16.223,1.625,15.831,50.113,163.982,56.716,16.974,53.156,56.608,170.98,62.471,17.298,58.858,37.534,103.564,42.164,10.58,39.554,32.851,72.358,35.327,6.012,34.019,33.85,62.57,35.462,4.454,34.492,25.793,45.91,27.279,3.226,26.462
E01033322,15.754,17.205,15.966,0.287,15.868,13.004,14.619,13.209,0.302,13.111,10.421,12.249,10.62,0.275,10.533,24.584,28.648,25.128,0.807,24.844,21.535,26.307,22.11,0.885,21.821,15.513,20.36,16.026,0.73,15.783,50.437,107.874,58.959,11.325,55.282,56.624,93.388,61.352,6.896,59.074,37.39,72.383,41.264,5.389,39.535,32.957,50.947,35.715,3.62,34.489,33.851,44.72,35.299,2.051,34.626,25.734,37.759,27.1,1.871,26.503
E01033324,16.046,17.787,16.229,0.283,16.141,13.307,15.441,13.487,0.285,13.408,10.658,12.082,10.84,0.207,10.781,25.123,30.008,25.586,0.789,25.352,22.397,28.671,22.856,0.835,22.618,16.329,21.037,16.813,0.651,16.632,56.588,117.242,63.125,9.67,60.072,63.77,120.959,68.611,7.508,66.508,41.155,65.563,44.516,3.801,43.403,35.567,56.865,38.031,3.476,36.934,36.533,52.494,38.019,2.187,37.404,27.513,35.842,28.708,1.304,28.326
E01033325,16.091,17.702,16.307,0.303,16.238,13.357,15.247,13.575,0.324,13.495,10.71,12.26,10.907,0.244,10.852,25.221,29.724,25.762,0.851,25.549,22.525,28.083,23.127,0.955,22.882,16.475,21.6,17.067,0.797,16.882,57.463,114.04,64.838,10.764,62.154,64.639,115.462,70.561,8.776,68.331,41.911,69.685,45.416,4.267,44.451,35.948,55.885,38.727,3.814,37.823,36.821,51.16,38.589,2.511,37.953,27.798,36.911,28.993,1.405,28.683
E01033327,15.944,21.626,16.398,0.776,16.152,13.215,19.265,13.629,0.771,13.405,10.533,15.894,10.954,0.729,10.731,24.902,39.935,26.129,2.155,25.445,22.216,40.587,23.461,2.263,22.817,15.874,36.914,17.297,2.513,16.544,54.619,338.434,76.005,38.914,63.822,61.185,333.87,77.0,31.841,67.929,39.306,167.392,48.309,15.777,43.483,34.593,113.834,41.599,11.315,37.94,35.54,88.866,39.668,7.102,37.501,26.617,57.413,29.449,4.555,28.022
E01033151,15.052,19.168,15.245,0.349,15.153,12.505,17.403,12.837,0.418,12.754,10.064,15.399,10.284,0.377,10.189,23.523,36.348,24.016,1.09,23.728,20.51,37.122,21.577,1.424,21.356,14.711,29.159,15.202,1.006,14.941,41.609,227.97,49.678,15.137,45.83,50.037,214.46,55.568,12.785,52.304,35.404,142.636,41.259,8.306,39.153,29.198,82.371,32.318,4.814,31.154,31.102,65.611,32.864,3.023,32.071,24.958,59.343,27.609,2.968,26.953
E01033341,15.957,21.295,16.488,0.861,16.192,13.207,19.817,13.753,0.922,13.469,10.534,16.207,10.957,0.728,10.737,24.933,40.057,26.402,2.411,25.573,22.257,42.077,23.822,2.72,22.966,15.917,36.54,17.313,2.599,16.516,54.557,376.051,82.868,45.658,68.043,61.316,384.56,83.258,41.058,70.702,39.676,164.035,49.3,17.246,43.949,34.461,116.931,43.503,12.937,39.128,35.443,95.083,41.016,8.553,38.213,26.656,59.657,29.646,4.742,28.121
E01033081,15.65,18.552,16.115,0.565,15.956,12.778,16.001,13.243,0.606,13.088,10.301,13.052,10.7,0.45,10.611,24.449,31.806,25.545,1.439,25.109,20.947,29.445,22.127,1.626,21.703,15.877,24.969,17.166,1.506,16.874,48.995,152.954,65.466,20.608,59.54,56.525,157.715,69.122,17.966,64.004,37.772,93.682,44.688,8.764,42.593,32.522,67.449,38.374,7.099,36.277,33.941,60.251,37.63,4.846,36.262,26.227,43.302,28.527,2.763,27.865
E01033082,15.573,18.763,15.839,0.401,15.727,12.723,16.305,12.972,0.424,12.86,10.247,12.895,10.469,0.307,10.384,24.314,32.82,24.914,1.035,24.624,20.832,30.663,21.451,1.169,21.139,15.765,25.421,16.489,1.064,16.215,48.316,196.147,57.122,16.623,52.489,55.618,190.958,62.612,14.711,58.722,37.455,94.393,40.93,6.176,39.195,32.13,78.111,35.307,5.515,33.718,33.569,66.461,35.651,3.843,34.572,26.096,43.289,27.272,1.951,26.711
E01033083,15.426,19.144,15.738,0.542,15.572,12.736,17.932,12.979,0.544,12.828,10.186,14.859,10.582,0.638,10.396,24.078,35.884,25.008,1.714,24.473,20.866,37.904,21.559,1.782,21.046,15.611,32.965,17.033,2.362,16.345,48.567,266.467,66.246,31.297,56.501,56.196,288.056,68.025,24.25,61.186,39.401,205.607,50.179,19.57,44.344,31.883,92.662,37.585,9.297,34.594,33.624,83.022,36.785,5.782,35.06,26.771,66.591,29.982,5.243,28.352
E01033084,15.432,18.788,15.909,0.577,15.705,12.672,16.533,13.147,0.617,12.937,10.234,14.786,10.687,0.598,10.507,24.108,34.538,25.439,1.725,24.839,20.462,33.05,21.894,1.937,21.27,15.627,34.144,17.226,2.218,16.64,51.644,232.978,74.04,30.018,63.763,56.112,218.278,73.488,24.609,65.542,40.41,198.478,53.123,19.82,47.368,32.771,85.397,40.209,9.168,37.051,33.442,71.283,38.355,6.187,36.385,27.061,64.487,30.932,5.157,29.407
E01033086,15.642,15.907,15.728,0.059,15.71,13.167,13.495,13.293,0.067,13.283,10.547,10.825,10.644,0.062,10.626,24.414,24.977,24.589,0.128,24.552,22.107,22.977,22.485,0.177,22.468,15.871,16.619,16.145,0.165,16.099,48.796,56.502,51.259,1.758,50.784,59.238,67.368,61.726,1.77,61.092,39.587,44.437,41.16,1.124,40.757,32.358,35.501,33.344,0.721,33.135,35.016,37.639,35.844,0.566,35.64,27.002,28.802,27.597,0.415,27.455
E01033135,16.09,18.17,16.274,0.355,16.17,13.321,16.015,13.548,0.373,13.453,10.731,14.209,10.981,0.505,10.852,25.134,30.632,25.618,0.946,25.326,21.926,29.346,22.521,1.032,22.246,16.216,27.744,16.957,1.658,16.542,57.033,141.925,64.371,14.086,60.581,63.451,148.489,68.964,12.096,65.51,42.029,105.804,46.067,9.158,43.761,35.826,64.038,38.484,4.887,37.21,36.501,58.823,38.121,3.295,37.163,27.999,47.17,29.325,2.811,28.615
